AidData ID,Geoname,Geoname ID,Latitude,Longitude,Location Class,Location Class Name,Precision Code,Date,ADM1 Name,ADM1 Code,ADM2 Name,ADM2 Code,Source URL,Source,Note,Location Type,Geographic Exactness,Geographic Exactness Name,Activities,Program GEF_ID,Project GEF_ID
906001223972,Gabú,2372533,12.16667,-14.16667,1,Administrative Region,0,,Gabu,1389,Gabu,17088,file:///C:/Users/rrotberg/Downloads/04-14-10%20Council%20document.pdf,CEO Approval doc,"The projects goal is to 'conserve globally significant biodiversity in Guinea-Bissau‟s forest belt region by creating and strengthening protected areas.' These PA include 'the establishment of two national parks (Dulombi and Boé)' and 'the consolidation and management of three connecting wildlife corridors (Cuntabane-Quebo, Salifo and Tchetche).' p. 6-7.The recipients are further exemplified on p. 102. Map found at the end of document showing the corridors. Since the ADM 2 Sector of Boe (in which Tchetche is located) may not encompass the entire area of the corridor, I am coding up to the ADM 1 as approximate. shows that Tchetche is in Boe:: http://www.interpeace.org/wp-content/uploads/2010/08/2010_GB_Interpeace_Voz_Di_Paz_The_Voice_Of_The_People_EN.pdfshows boe in Gabu:::: https://en.wikipedia.org/wiki/Sectors_of_Guinea-Bissau#Gab.C3.BA_Region",ADM1,2,Approximate,,3785,3575
906001223972,Bafatá,2375255,12.16667,-14.71667,1,Administrative Region,0,,Bafata,1385,Gamamudo/ganadu,17072,file:///C:/Users/rrotberg/Downloads/04-14-10%20Council%20document.pdf,CEO Approval sheet,"The projects goal is to 'conserve globally significant biodiversity in Guinea-Bissau‟s forest belt region by creating and strengthening protected areas.' These PA include 'the establishment of two national parks (Dulombi and Boé)' and 'the consolidation and management of three connecting wildlife corridors (Cuntabane-Quebo, Salifo and Tchetche).' p. 6-7. Map found at the end of document showing the corridors. The recipients are further exemplified on p. 102. Salifo is ppl within Bafata and therefore I am coding Bafata to encompass the entire area of the corridor, I am coding up to the ADM 1 as approximate.",ADM1,2,Approximate,,3785,3575
906001223972,Dulombi-Boe National Park 1,-4994553,11.6187318197,-14.6273859263,4,Other Topographical Feature,0,,Bafata,1385,Xitole,17073,file:///C:/Users/rrotberg/Downloads/04-14-10%20Council%20document.pdf,CEO Approval Doc,"The projects goal is to 'conserve globally significant biodiversity in Guinea-Bissau‟s forest belt region by creating and strengthening protected areas.' These PA include 'the establishment of two national parks (Dulombi and Boé)' and 'the consolidation and management of three connecting wildlife corridors (Cuntabane-Quebo, Salifo and Tchetche).' p. 6-7.The recipients are further exemplified on p. 102. I am coding the forest as exact since I was able to find the correct location and the aid is going to the entire forest area.Added this to toolkit and geonames::::http://www.geonames.org/11395498/dulombi-boe-national-park-1.html",FRST,1,Exact,,3785,3575
906001223972, Dulombi-Boe National Park 2,-2818903,11.8177427494,-14.2511041895,4,Other Topographical Feature,0,,Gabu,1389,Boe,17087,file:///C:/Users/rrotberg/Downloads/04-14-10%20Council%20document.pdf,CEO Approval Sheet,"The projects goal is to 'conserve globally significant biodiversity in Guinea-Bissau‟s forest belt region by creating and strengthening protected areas.' These PA include 'the establishment of two national parks (Dulombi and Boé)' and 'the consolidation and management of three connecting wildlife corridors (Cuntabane-Quebo, Salifo and Tchetche).' p. 6-7.The recipients are further exemplified on p. 102. I am coding the forest as exact since I was able to find the correct location and the aid is going to the entire forest area.Added this to toolkit and geonames::::http://www.geonames.org/11395501/dulombi-boe-national-park-2.html",FRST,1,Exact,,3785,3575
906001192057,Indonesia,1643084,-5,120,1,Administrative Region,0,,Sulawesi Selatan,73620,Bone,18169,https://drive.google.com/drive/folders/0B-9mH-dF4K3sUnpfdzloNFVWbUE,PIF,"PIF Page 1, Project FrameworkI am coding the countries as approximate because the money is going to the governments in order for them to implement policies that will be able to conserve these ecosystems. ",PCLI,2,Approximate,,3647,3589
906001192057,Philippines,1694008,13,122,1,Administrative Region,0,,,0,,0,https://drive.google.com/drive/folders/0B-9mH-dF4K3sUnpfdzloNFVWbUE,PIF,"PIF Page 1, Project FrameworkI am coding the countries as approximate because the money is going to the governments in order for them to implement policies that will be able to conserve these ecosystems. ",PCLI,2,Approximate,,3647,3589
906001192057,Malaysia,1733045,2.5,112.5,1,Administrative Region,0,,Sarawak,1902,Mukah,37444,https://drive.google.com/drive/folders/0B-9mH-dF4K3sUnpfdzloNFVWbUE,PIF,"PIF Page 1, Project FrameworkI am coding the countries as approximate because the money is going to the governments in order for them to implement policies that will be able to conserve these ecosystems. ",PCLI,2,Approximate,,3647,3589
906001192381,Vanuatu,2134431,-16,167,1,Administrative Region,0,,,0,,0,https://drive.google.com/drive/u/0/folders/0B-9mH-dF4K3sb1ZQMmxRaXR3RTQ,PIF,"PIFPage 1I am coding all of the countries listed in the document as approximate because the money is going directly to the governments in order to maintain marine resilience and establish coordinated watershed and costal resources management plans. There were a couple of identified priority areas, but it can't be confirmed whether or not the governments actually got the money to those areas. ",PCLI,2,Approximate,,3420,3591
906001192381,Papua New Guinea,2088628,-6,147,1,Administrative Region,0,,Morobe,2300,kabwum,37521,https://drive.google.com/drive/u/0/folders/0B-9mH-dF4K3sb1ZQMmxRaXR3RTQ,,,PCLI,2,Approximate,,3420,3591
906001192381,Fiji,2205218,-18,178,1,Administrative Region,0,,Western,40190,Nadroga & Navosa,40204,https://drive.google.com/drive/u/0/folders/0B-9mH-dF4K3sb1ZQMmxRaXR3RTQ,,,PCLI,2,Approximate,,3420,3591
906001192381,Solomon Islands,2103350,-8,159,1,Administrative Region,0,,Isabel,10004,Samasodu,20121,https://drive.google.com/drive/u/0/folders/0B-9mH-dF4K3sb1ZQMmxRaXR3RTQ,,,PCLI,2,Approximate,,3420,3591
906001192381,East Timor,1966436,-8.83333,125.75,1,Administrative Region,0,,Manufahi,2967,Turiscai,27374,https://drive.google.com/drive/u/0/folders/0B-9mH-dF4K3sb1ZQMmxRaXR3RTQ,Project Information Form,,PCLI,2,Approximate,,3420,3591
906001153099,Chongqing,1814905,30.08333,107.83333,1,Administrative Region,0,,Chongqing,1814905,,0,http://www.thegef.org/gef/sites/thegef.org/files/gef_prj_docs/GEFProjectDocuments/Multi%20Focal%20Area/China%20-%20(3608)%20-%20PRC-GEF%20Partnership-%20Sustainable%20Development%20in%20Po/4-13-10%20-%20Revised%20CEO%20endorsement%20request%20-%203608.pdf,Revised CEO Endorsement Request,"Approximate because there are hundreds of villages within the region where projects will be occurring, we just don't know which ones they are. Also I am coding the ADM1 based off of wikipedia's description of administrative hierarchy (https://en.wikipedia.org/wiki/Administrative_divisions_of_China) and I couldn't find the project document folder but I found the documents online (https://www.thegef.org/gef/project_detail?projID=3608) and I used Table C on page 25 of (http://www.thegef.org/gef/sites/thegef.org/files/gef_prj_docs/GEFProjectDocuments/Multi%20Focal%20Area/China%20-%20(3608)%20-%20PRC-GEF%20Partnership-%20Sustainable%20Development%20in%20Po/4-13-10%20-%20Revised%20CEO%20endorsement%20request%20-%203608.pdf) to identify the regions.",ADM1,2,Approximate,,3482,3608
906001153099,Henan,1808520,34,113.66667,1,Administrative Region,0,,Henan,582,Xuchang,9891,https://drive.google.com/drive/folders/0B37kAGP_r5CXY1FqbmNvNFY0NWc,03-29-10  Project Appraisal Document PAD,"document page 26 at the bottom, under project area and beneficiaries the target areas are 25 counties and districts in Chongqing, Henan and Shaanxi, but it didn't specify which counties so I coded Chongqing as approximate. ",ADM1,2,Approximate,,3482,3608
906001153099,Shaanxi,1796480,36,109,1,Administrative Region,0,,Shaanxi,593,Yan'an,10006,https://drive.google.com/drive/folders/0B37kAGP_r5CXY1FqbmNvNFY0NWc,03-29-10  Project Appraisal Document PAD,"document page 26 at the bottom, under project area and beneficiaries the target areas are 25 counties and districts in Chongqing, Henan and Shaanxi, but it didn't specify which counties so I coded Chongqing as approximate. ",ADM1,2,Approximate,,3482,3608
906001152887,Jinghe Xian,1529416,44.65,82.83,1,Administrative Region,0,,Xinjiang Uygur,599,Börtala Mongol,10063,,,,ADM3,2,Approximate,,3482,3611
906001152887,Xinjiang Uyghur Autonomous Region,1529047,41.5,85.5,1,Administrative Region,0,,Xinjiang Uygur,599,Bayin'gholin Mongol,10062,https://drive.google.com/drive/u/0/folders/0B37kAGP_r5CXLVpkaWtwY0F3TXc,Tracking Tools pdf,I found the objectives and project locations on pages 1 and 6 respectively of the 4-7-11 tracking tools document. I could not find satisfactory locations for the Saksaul forest or the Salamander nature reserve so I am coding up to the ADM1 which contains the Forest nature reserve according to http://www.china.org.cn/english/features/95053.htm,ADM1,2,Approximate,,3482,3611
906001152887,Bortala Mongol Zizhizhou,1529581,44.98333,81.95,1,Administrative Region,0,,Xinjiang Uygur,599,Börtala Mongol,10063,https://drive.google.com/drive/u/0/folders/0B37kAGP_r5CXLVpkaWtwY0F3TXc,Tracking Tools Project pdf,I found the objectives and project locations on pages 1 and 6 respectively of the 4-7-11 tracking tools document. I am coding the ADM2 which encompasses Aibi Lake and its surrounding nature reserve as approximate to make sure I catch the areas included in the lake's drainage basin.,ADM2,2,Approximate,,3482,3611
906001152887,Bortala He,1529582,44.86667,82.68333,4,Other Topographical Feature,0,,Xinjiang Uygur,599,Börtala Mongol,10063,https://drive.google.com/drive/search?q=3611,,,STM,2,Approximate,,3482,3611
906001152887,Aibi Lake,7839075,44.88333,83,4,Other Topographical Feature,0,,Xinjiang Uygur,599,Börtala Mongol,10063,https://drive.google.com/drive/u/0/folders/0B37kAGP_r5CXLVpkaWtwY0F3TXc,Tracking Tools Project pdf,I found the objectives and project locations on pages 1 and 6 respectively of the 4-7-11 tracking tools document.,LK,1,Exact,,3482,3611
906001218222,Micronesia,2081918,6.924,158.162,1,Administrative Region,0,,Administrative unit not available,2060,Administrative unit not available,21438,https://www.thegef.org/project/pas-micronesia-challenge-sustainable-finance-systems-island-protected-area-management-under,PIF Review ,Coded Micronesia as approximate because the project money goes towards capacity building at the national level and national financial networks. Page 1 - Project Identification -- outlines the participating countries Page 1 - A. Project Framework -- outlines the objectives Limited documents for this project ,PCLF,1,Exact,,3420,3626
906001218222,Palau,1559582,7.503,134.621,1,Administrative Region,0,,Administrative unit not available,2278,Administrative unit not available,23694,https://www.thegef.org/project/pas-micronesia-challenge-sustainable-finance-systems-island-protected-area-management-under,PIF Review ,Coded Palau as approximate because the project money goes towards capacity building at the national level and national financial networks. Page 1 - Project Identification -- outlines the participating countries Page 1 - A. Project Framework -- outlines the objectives Limited documents for this project ,PCLF,2,Approximate,,3420,3626
906001218222,Marshall Islands,2080185,7.113,171.236,1,Administrative Region,0,,,0,,0,https://www.thegef.org/project/pas-micronesia-challenge-sustainable-finance-systems-island-protected-area-management-under,PIF Review ,Coded Marshall Islands as approximate because the project money goes towards capacity building at the national level and national financial networks. Page 1 - Project Identification -- outlines the participating countries Page 1 - A. Project Framework -- outlines the objectives Limited documents for this project ,PCLF,2,Approximate,,3420,3626
906001153167,Jordan,248816,31,36,1,Administrative Region,0,,,0,,0,https://drive.google.com/a/email.wm.edu/folderview?id=0B37kAGP_r5CXRTFOaEdIdVZkd00&usp=sharing_eid&ts=575eb210&tid=0B37kAGP_r5CXWUktc3FzWmQzVlE#list,05-26-09 MSP Project DocumentII.doc,"Note on document page 7 heading D third paragraph it says 'The proposed MSP will build on existing M&E systems, platforms of knowledge management, and approaches of information dissemination used for natural resources management to aggregate impact indicators, streamlining the M&E functions across MENARID portfolio and disseminate good INRM practices in MENA region.' Note that the World Bank, who works closely with GEF, names Jordan as a country of the MENA region. Note I coded this approximately because it is building a tool for countries to use instead of giving direct assistance to a place. see also: http://data.worldbank.org/about/country-and-lending-groups#MENA",PCLI,2,Approximate,,3423,3628
906001153167,Algeria,2589581,28,3,1,Administrative Region,0,,,0,,0,https://drive.google.com/drive/folders/0B37kAGP_r5CXNUpYTkt2LTFUZms,02-15-08 PIF Resub_FinalClean_15Feb08.pdf,"There is a list of countries given on the first page. This project is in essence building and enhancing knowledge management for SLM projects. The development of a mechanism has no coordinates, so I am hesitant to code these countries. I am coding the countries as approximate nonetheless because the argument can be made that this project is building capacity for projects that will be taking place in these countries, which may warrant an approximate coding.",PCLI,2,Approximate,,3423,3628
906001153167,Yemen,69543,15.5,47.5,1,Administrative Region,0,,,0,,0,https://drive.google.com/drive/folders/0B37kAGP_r5CXNUpYTkt2LTFUZms,02-15-08 PIF Resub_FinalClean_15Feb08.pdf,"There is a list of countries given on the first page. This project is in essence building and enhancing knowledge management for SLM projects. The development of a mechanism has no coordinates, so I am hesitant to code these countries. I am coding the countries as approximate nonetheless because the argument can be made that this project is building capacity for projects that will be taking place in these countries, which may warrant an approximate coding.",PCLI,2,Approximate,,3423,3628
906001153167,Iran,130758,32,53,1,Administrative Region,0,,,0,,0,https://drive.google.com/drive/folders/0B37kAGP_r5CXNUpYTkt2LTFUZms,02-15-08 PIF Resub_FinalClean_15Feb08.pdf,"There is a list of countries given on the first page. This project is in essence building and enhancing knowledge management for SLM projects. The development of a mechanism has no coordinates, so I am hesitant to code these countries. I am coding the countries as approximate nonetheless because the argument can be made that this project is building capacity for projects that will be taking place in these countries, which may warrant an approximate coding.",PCLI,2,Approximate,,3423,3628
906001153167,Tunisia,2464461,34,9,1,Administrative Region,0,,,0,,0,,02-15-08 PIF Resub_FinalClean_15Feb08.pdf,"There is a list of countries given on the first page. This project is in essence building and enhancing knowledge management for SLM projects. The development of a mechanism has no coordinates, so I am hesitant to code these countries. I am coding the countries as approximate nonetheless because the argument can be made that this project is building capacity for projects that will be taking place in these countries, which may warrant an approximate coding.",PCLI,2,Approximate,,3423,3628
906001153167,Egypt,357994,27,30,1,Administrative Region,0,,Al Wadi/al Jadid,1169,Administrative unit not available,15551,https://drive.google.com/drive/folders/0B37kAGP_r5CXNUpYTkt2LTFUZms,02-15-08 PIF Resub_FinalClean_15Feb08.pdf,"There is a list of countries given on the first page. This project is in essence building and enhancing knowledge management for SLM projects. The development of a mechanism has no coordinates, so I am hesitant to code these countries. I am coding the countries as approximate nonetheless because the argument can be made that this project is building capacity for projects that will be taking place in these countries, which may warrant an approximate coding.",PCLI,2,Approximate,,3423,3628
906001153167,Morocco,2542007,32,-6,1,Administrative Region,0,,Centre,2105,Azilal,21799,https://drive.google.com/drive/folders/0B37kAGP_r5CXNUpYTkt2LTFUZms,02-15-08 PIF Resub_FinalClean_15Feb08.pdf,"There is a list of countries given on the first page. This project is in essence building and enhancing knowledge management for SLM projects. The development of a mechanism has no coordinates, so I am hesitant to code these countries. I am coding the countries as approximate nonetheless because the argument can be made that this project is building capacity for projects that will be taking place in these countries, which may warrant an approximate coding.",PCLI,2,Approximate,,3423,3628
