AidData Project ID,round,gef_id,Agency,Lead agency,Secondary agency(ies),Region,List of regions,Country,List of participating countries,Countries listed by Code (ISO 3166-1 alpha-2),Focal Area,Focal Area single-letter-code,List of project's focal areas,GEF replenishment phase,Type acronym,Type,Status,Trust Fund acronym,Trust Fund,Executing partner / agency,Type of executing partner / agency,Type acronym of parent (or empty if standalone),"Category (empty: standalone, parent, child)",Biosafety project?,Targeted research project?,National Capacity Self Assessement (NCSA)?,National Adaptation Programme of Action (NAPA)?,isNonExpedited,National Portfolio Formulation Exercises (NPFE)?,National communications project?,Small Grants Programme (SGP)?,Sustainable Forest Management (SFM)?,Requires second review?,Primary GEFSEC Program Manager,ID of secondary GEFSEC Program Manager,UNDP Project ID,World Bank Project ID,GEF3 OP list,GEF4 SP list,GEF4 SP-ID list,GEF5 FA Objective list,Keyword ID list,Code of business plan allocation item,World Bank Trust Fund number,(Sum of all) Approved PPG(s),Project Preparation Grant (PPG),Project Development Facility block A (PDF-A),Project Development Facility block B (PDF-B),Project Development Facility block C (PDF-C),Pre-Investment Facility (PRIF),Agency fees paid separately for PPG,Agency fees paid separately for PDF-B,GEF Project Grant PIF stage,GEF Project Grant CEO approve stage,GEF Project Grant CEO endorse stage,Agency Fee PIF stage,Agency Fee CEO approve stage,Agency Fee CEO endorse stage,Cofinance PIF stage,Cofinance CEO approve stage,Cofinance CEO endorse stage,Date of receipt or first PMIS entry,PIF Clearance or PIF Approval Date,Expected date of entry into work program,Date of entry into work program,Date of project approval,Date of CEO approval (MSP / EA),Date of CEO endorsement (FSP),Date of dropping (before project approval),Date of cancelation (after project approval),Date of PIF rejection by CEO,Date of technical rejection by Program Manager,Date of rejection by CEO at CEO approve stage,Date of rejection by CEO at CEO endorse stage,Date of Parent / Program rejection by Council,Date of approval by Agency,Expected date of Grant signing,Actual date of Grant signing,Expected date of implementation start,Actual date of implementation start,Expected date of closure,Actual date of closure,Expected date of financial closure,Date of financial closure,Expected date of Internal Completion Report (ICR),Date of Internal Completion Report (ICR),Expected date of Parent endorsement by Council,Date of Parent endorsement by Council,Expected date of effectiveness,Date of effectiveness,Expected date of mid term review,Date of mid term review,GEFNewRegionList,is_valid,project_id,project_title
906001192269,MFA,4605,World Bank,World Bank,,LAC,,Belize,,BZ,Multi Focal Area,M,M;B;C;M;,GEF - 5,FP,Full Size Project,IA Approved,GET,GEF Trust Fund,"Government of Belize, Ministry of Natural Resources and the Environment (MNRE) and Ministry of Agriculture and Fisheries (MAF)",Government,,,False,False,False,False,False,False,False,False,True,False,Ian Gray,353429.0,,130474.0,,,,BD-1; BD-2; BD-2; CCM-5; CCM-5; CCM-5; SFM/REDD+-1; ,,,,120000,120000.0,,,,,12000.0,,6085600.0,,6085600.0,608500.0,,608500.0,16000000.0,,16000000.0,26-Aug-11,21-Sep-11,1-Nov-11,9-Nov-11,9-Nov-11,,6-Feb-14,,,,,,,,29-Sep-14,,,,,,,,,,,,,,,,,"LAC,",1,906001192269,Management and Protection of Key Biodiversity Areas
906001192277,MFA,1621,World Bank,World Bank,,Asia,,China,,CN,Multi Focal Area,M,M,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,Ministry of Agriculture - Foreign Economic Cooperation Center - Livestock and Fisheries Project Division,Government,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,,77615.0,-1-12-4-13-,,,,,,,200000,,,200000.0,,,,,10500000.0,,10500000.0,1043000.0,,,98720000.0,,101090000.0,28-Jan-02,,1-May-03,16-May-03,16-May-03,,30-Jul-03,,,,,,,,9-Sep-03,,,,27-Jan-04,30-Jun-10,30-Jun-10,,,,,,,,27-Jan-04,,,"Asia,",1,906001192277,Gansu and Xinjiang Pastoral Development Project
906001192279,MFA,2275,UNDP,UNDP,,AFR,,Morocco,,MA,Multi Focal Area,M,M,GEF - 3,MSP,Medium-Sized Project,Project Completion,GET,GEF Trust Fund,Haut Commissariat Des Eaux et Forets a La Lutte Contre La Desertification (HCEFLCD),Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,2983.0,,-12-,,,,,,,32600,,32600.0,,,,,,965345.0,,,89815.0,,,2112800.0,,,16-Dec-05,,,,8-Feb-06,8-Feb-06,,,,,,,,,15-Nov-06,,,,15-Nov-06,31-Dec-12,,,,31-Dec-13,,,,,,31-Dec-11,,"AFR,",1,906001192279,The Middle Atlas Forest Restoration project 
906001192283,MFA,4469,UNDP,UNDP,,ECA,,Turkey,,TR,Multi Focal Area,M,M;B;C;M;,GEF - 5,FP,Full-Sized Project,CEO Endorsed,GET,GEF Trust Fund,General Directorate of Forestry; Ministry of Environment and Forestry,Government,,,False,False,False,False,False,False,False,False,True,False,Marianne Burke,226576.0,4434.0,,,,,BD-1; CCM-5; CCM-3; SFM/REDD+-1; SFM/REDD+-2; ,,,,125000,125000.0,,,,,12500.0,,7120000.0,,7120000.0,712000.0,,712000.0,21180000.0,,21430000.0,22-Feb-11,5-Apr-11,1-May-11,26-May-11,26-May-11,,28-Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,"ECA,",1,906001192283,"Integrated Approach to Management of Forests, with Demonstration in High Conservation Value Forests in the Mediterranean Region"
906001192291,MFA,1244,World Bank,World Bank,,ECA,,Kazakhstan,,KZ,Multi Focal Area,M,M,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,Ministry of Natural Resources and Environmental Protection (MNREP),Government,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,,71525.0,-12-1-8-,,,,,,,350000,,,350000.0,,,,,5010000.0,,5270000.0,536000.0,,,5270000.0,,4430000.0,11-Mar-02,,1-Oct-02,15-Oct-02,15-Oct-02,,23-May-03,,,,,,,,19-Jun-03,,,,20-Jan-04,31-Mar-10,31-Mar-10,,,,,,,,20-Jan-04,,,"ECA,",1,906001192291,Drylands Management Project
906001192293,MFA,1310,UNDP,UNDP,,LAC,,Regional,"Antigua And Barbuda, Barbados, Brazil, Bahamas, Belize, Chile, Colombia, Dominican Republic, Grenada, Guyana, Jamaica, St. Kitts And Nevis, St. Lucia, Mexico, Nicaragua, Peru, Paraguay, El Salvador, Uruguay, St. Vincent and Grenadines, Venezuela","00, BR, CL, CO, DO, GY, SV, MX, NI, PY, PE, UY, VE, AG, BS, BB, BZ, GD, JM, KN, LC, VC",Multi Focal Area,M,M,GEF - 2,MSP,Medium Size Project,Project Closure,GET,GEF Trust Fund,Television Trust for the Environment,NGO,,,False,False,False,False,False,False,False,False,False,False,Kanta Kumari,,2185.0,,-3-8-9-1-2-4-5-6-7-,,,,,,,0,,,,,,,,998062.0,,998062.0,146000.0,,,959132.0,,959132.0,26-Mar-01,,,,11-Jul-01,11-Jul-01,,,,,,,,,15-Nov-01,,,,15-Nov-01,,1-Jul-04,,,,1-Aug-04,,,,,,,"LAC, SIDS, REG,",1,906001192293,Building Wider Public and Private Constituences for the GEF in Latin America and the Caribbean: Regional Promotion of Global Environment Protection through the Electronic Media
906001192301,MFA,1455,UNDP,UNDP,,CEX,,Global,,1W,Multi Focal Area,M,M,GEF - 2,MSP,Medium-Sized Project,Under Implmentation,GET,GEF Trust Fund,SIDSNet.,NGO,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,2312.0,,-12-10-,,,,,,,0,,,,,,,,1000000.0,,1000000.0,146000.0,,,507932.0,,507932.0,29-Aug-01,,,,13-Nov-01,13-Nov-01,,,,,,,,,13-Feb-02,,,,13-Feb-02,,,,,,,,,,4-Mar-02,,,"CEX,",1,906001192301,Capacity Building for Small Island Developing States through SIDSNet
906001192303,MFA,2422,UNDP,UNDP,,ECA,,Slovak Republic,,SK,Multi Focal Area,M,M,GEF - 4,MSP,Medium-Sized Project,Project Completion,GET,GEF Trust Fund,Minstry of Agriculture (MoA0,Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,2261.0,,-12-,BD-2;IW-2;IW-4;,;2;19;21;,,,,,25000,,25000.0,,,,,,970000.0,,,89550.0,,,3349560.0,,3349560.0,19-Dec-03,,,,9-Apr-07,9-Apr-07,,,,,,,,,2-May-07,,,,2-May-07,31-Dec-12,1-Dec-12,,,31-Dec-13,,,,,2-May-07,,,"ECA,",1,906001192303,Integration of Ecosystem Management Principles and Practices into Land and Water Management of Slovakia�s Eastern Lowlands
906001192305,MFA,2520,"UNEP/World Bank,UNDP",UNEP,"World Bank,UNDP",AFR,,Regional,Africa,"00, 3A",Multi Focal Area,M,M,GEF - 3,MSP,Medium-Sized Project,Project Completion,GET,GEF Trust Fund,African Development Bank and the Secretariat of NEPAD in collaboration with the African Union Commission and the Regional Economic Communities,Multilateral,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,,,-12-,,,,,,,0,,,,,,,,1000000.0,,,146000.0,,,135000.0,,,15-Apr-04,,,,30-Jun-04,30-Jun-04,,,,,,,,,22-Jul-04,,,,31-Jul-04,31-Dec-08,31-Dec-08,,,,,,,,1-Sep-04,,,"AFR, REG,",1,906001192305,Development of Sub-Regional Environmental Action Plans of the New Partnership for Africa's Development (NEPAD)
906001192309,MFA,1178,World Bank,World Bank,,AFR,,Burkina Faso,,BF,Multi Focal Area,M,M,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,Ministry of Agriculture,Government,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,,70871.0,-12-13-,,,,,,,340000,,,340000.0,,,,,4500000.0,,4500000.0,484000.0,,,20520000.0,,410000.0,13-Mar-02,,1-Oct-02,15-Oct-02,15-Oct-02,,25-May-04,,,,,,,,22-Jun-04,,,,22-Dec-04,31-Dec-10,31-Dec-10,,,31-Dec-11,,,,,22-Dec-04,31-Dec-07,,"AFR,",1,906001192309,"Sahel Integrated Lowland Ecosystem Management (SILEM), Phase I"
906001192315,MFA,1952,UNEP,UNEP,,CEX,,Global,,1W,Multi Focal Area,M,M,GEF - 3,MSP,Medium Size Project,Project Closure,GET,GEF Trust Fund,IUCN,NGO,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,,,-12-2-3-4-,,,,,,,0,,,,,,,,1000000.0,,,146000.0,,,6208000.0,,,3-Dec-02,,,,7-Jan-03,7-Jan-03,,,,,,,,,14-May-03,,,,5-Jan-03,30-Sep-04,30-Sep-04,,30-Sep-04,,,,,,5-Jan-03,,,"CEX,",1,906001192315,"Support for World Parks Congress, September 8-17, 2003,  Durban, South Africa"
906001192321,MFA,839,UNDP,UNDP,,LAC,,Mexico,,MX,Multi Focal Area,M,M,GEF - 2,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,"Secretariat of Environment, Natural Resources Fisheries",Government,,,False,False,False,False,False,False,False,False,False,False,Herbert Acquay,,931.0,,-12-,,,,,,,350000,,,350000.0,,,,,15300000.0,,15300000.0,1080000.0,,,61715000.0,,61715066.0,,,,1-Jul-00,1-Jul-00,,28-Feb-01,,,,,,,,1-Mar-01,,,,10-Nov-01,28-Feb-09,30-Sep-10,,,,,,,,16-Jun-01,,,"LAC,",1,906001192321,Integrated Ecosystem Management in 3 Priority Ecoregions
906001192323,MFA,972,World Bank,World Bank,,AFR,,Rwanda,,RW,Multi Focal Area,M,M,GEF - 2,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,"Ministry of Lands, Human Resettlement and Environmental 	Protection (MINITERE), in collaboration with the Ministry of 	Agriculture, Livestock and Forestry (MINAGRI)",Government,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,,70700.0,-12-,,,,,,,350000,,,350000.0,,,,,4300000.0,,4300000.0,550000.0,,,44410000.0,,49000000.0,27-Sep-01,,1-Dec-01,7-Dec-01,7-Dec-01,,15-Mar-05,,,,,,,,30-Jun-05,,,,9-Feb-06,30-Jun-11,31-Dec-10,,,31-Dec-11,,,,,9-Feb-06,31-Dec-08,,"AFR,",1,906001192323,Integrated Management of Critical Ecosystems
906001192325,MFA,4080,UNDP,UNDP,,AFR,,Senegal,,SN,Multi Focal Area,M,M;B;C;,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,National Ecovillage Agency (ANEV),Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Jean-Marc Sinnassamy,404597.0,,,,BD-3;CC-4;CC-6;,;3;12;14;,,,,,120000,120000.0,,,,,12000.0,,2880000.0,,2880000.0,288000.0,,288000.0,12700000.0,,13176900.0,1-Sep-09,9-Sep-09,20-Nov-09,12-Nov-09,12-Nov-09,,30-Jun-11,,,,,,,,,,,31-Oct-11,24-Oct-11,29-Sep-16,,,,,,,,,,30-Jun-13,,"AFR,",1,906001192325,SPWA-BD: Participatory Biodiversity Conservation and Low Carbon Development in Pilot Ecovillages in Senegal
906001192327,MFA,847,World Bank,World Bank,,LAC,,Nicaragua,,NI,Multi Focal Area,M,M,GEF - 2,MSP,Medium Size Project,Project Closure,GET,GEF Trust Fund,Mesoamerican Development Institute (MDI),NGO,,,False,False,False,False,False,False,False,False,False,False,Herbert Acquay,,,61316.0,-12-,,,,,,,25000,,25000.0,,,,,,725000.0,,,146000.0,,,1444000.0,,,,,,,17-Jul-00,17-Jul-00,,,,,,,,,28-Sep-00,,,,3-Oct-00,31-Dec-03,30-Sep-04,,,,1-Dec-06,,,,3-Oct-00,,,"LAC,",1,906001192327,Renewable Energy and Forest Conservation: Sustainable Harvest and Processing of Coffee and Allspice
906001192329,MFA,1870,ADB,ADB,,Asia,,Regional,"China, Mongolia","00, CN, MN",Multi Focal Area,M,M,GEF - 3,MSP,Medium-Sized Project,Project Completion,GET,GEF Trust Fund,"ADB, ESCAP",Multilateral,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,,,-12-,,,,,,,0,,,,,,,,500000.0,,,146000.0,,,715000.0,,,28-Oct-02,,,,18-Dec-02,18-Dec-02,,,,,,,,,11-Dec-02,,,,11-Dec-02,,25-Apr-06,,,,,,,,,,,"Asia, REG,",1,906001192329,Prevention and Control of Dust and Sandstorms in Northeast Asia
906001192333,MFA,2045,"UNDP/World Bank,UNEP,GEFSEC",UNDP,"World Bank,UNEP,GEFSEC",CEX,,Global,,1W,Multi Focal Area,M,M,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,UNOPS,Multilateral,,,False,False,False,False,False,False,False,False,False,False,Funke Oyewole,,2986.0,,-1-2-3-4-6-7-8-9-10-,,,,,,,0,,,,,,,,5774900.0,,5774900.0,0.0,,,249000.0,,249000.0,,,1-May-03,16-May-03,16-May-03,,7-Sep-03,,,,,,,,15-Oct-03,,,,15-Oct-03,,31-Dec-10,,,,,,,,24-Sep-03,,,"CEX,",1,906001192333,GEF National Consultative Dialogue Initiative
906001192335,MFA,1343,UNDP,UNDP,,LAC,,Brazil,,BR,Multi Focal Area,M,M,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,Ministry of Environment,Government,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,609.0,,-12-,,,,,,,100000,,,,,100000.0,,,4000000.0,,4000000.0,382000.0,,,22263000.0,,22324262.0,30-Oct-01,,1-Oct-02,15-Oct-02,15-Oct-02,,9-Jan-04,,,,,,,,3-Feb-04,,,,3-Feb-04,31-Dec-10,30-Dec-10,,,31-Dec-11,,,,,3-Feb-04,,,"LAC,",1,906001192335,"Demonstrations of Integrated Ecosystem and Watershed Management in the Caatinga, Phase I"
906001192337,MFA,3445,UNDP,UNDP,,Asia,,Thailand,,TH,Multi Focal Area,M,M;B;C;,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,Regional Environment Offices (REOs) and Office of Natural Resources and Environmental Policy and Planning (ONEP) under Ministry of Natural Resources and Environment (MONRE),Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Ulrich Apel,367540.0,4033.0,,,BD-4;CC-6;,;4;14;,,,,,60000,60000.0,,,,,6000.0,,1758182.0,,1758182.0,175818.0,,175818.0,10760000.0,,12560000.0,7-Sep-07,15-Sep-09,31-Mar-10,17-Mar-10,17-Mar-10,,28-Sep-11,,,,,,,,,,,31-Jan-12,26-Feb-12,28-Feb-15,,,,,,,,,,30-Oct-13,,"Asia,",1,906001192337,SFM: Integrated Community-based Forest and  Catchment Management through an Ecosystem Service Approach (CBFCM)
906001192339,MFA,947,World Bank,World Bank,,LAC,,Regional,"Colombia, Costa Rica, Nicaragua","00, CO, CR, NI",Multi Focal Area,M,M,GEF - 2,FP,Full Size Project,Project Closure,GET,GEF Trust Fund,CATIE (Centro Agronomico Tropical de Investigacion y Ensenanza),Government,,,False,True,False,False,False,False,False,False,False,False,Herbert Acquay,,,72979.0,-12-,,,,,,,270000,,,270000.0,,,,,4500000.0,,4500000.0,632000.0,,,3900000.0,,3950000.0,12-Mar-02,,1-May-01,11-May-01,11-May-01,,5-Apr-02,,,,,,,,2-May-02,,,,,31-Jul-07,31-Jan-08,,,,,,,,23-Jul-02,,,"LAC, REG,",1,906001192339,Integrated Silvo-Pastoral Approaches to Ecosystem Management
906001192341,MFA,1872,World Bank,World Bank,,ECA,,Tajikistan,,TJ,Multi Focal Area,M,M,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,Ministry of Agriculture and Rural Development,Government,,,False,False,False,False,False,False,False,False,False,True,Walter J. Lusigi,,,81159.0,-12-4-15-13-,,,,,,,205000,,,205000.0,,,,,4500000.0,,4500000.0,680000.0,,,13300000.0,,13300000.0,29-Oct-02,,1-Feb-04,22-Mar-04,22-Mar-04,,10-May-04,,,,,,,,15-Jun-04,,,,25-Nov-04,30-Apr-11,30-Apr-11,,,31-Dec-11,,,,,25-Nov-04,31-Dec-08,,"ECA,",1,906001192341,Community Agriculture and Watershed Management
906001192353,MFA,4766,UNIDO,UNIDO,,Asia,,Vietnam,,VN,Multi Focal Area,M,M;C;I;P;,GEF - 5,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,National executing agencies:  Ministry of planning and investment (MPI)  ,Government,,,False,False,False,False,False,False,False,False,False,False,Anil Sookdeo,368377.0,,,,,,CCM-1; CCM-1; IW-1; IW-2; CHEM-1; CHEM-3; ,,,,0,,,,,,,,3524000.0,,3524000.0,352400.0,,352400.0,14151000.0,,49597265.0,6-Dec-11,10-Apr-12,1-Jun-12,7-Jun-12,7-Jun-12,,26-Dec-13,,,,,,,,,,,,6-Aug-14,6-Aug-17,,,,,,,,,,,,"Asia,",1,906001192353,Implementation of Eco-industrial Park Initiative for Sustainable Industrial Zones in Vietnam
906001192359,MFA,4659,World Bank,World Bank,,Asia,,Vietnam,,VN,Multi Focal Area,M,M;B;I;,GEF - 5,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,Vietnam Ministry of Agriculture and Rural Development (MARD),Government,PAS,Child,False,False,False,False,False,False,False,False,False,False,Ulrich Apel,296630.0,,124702.0,,,,BD-1; BD-2; IW-2; ,,,,0,,,,,,,,6500000.0,,6500000.0,520000.0,,520000.0,117900000.0,,117900000.0,9-Sep-11,,,9-Nov-11,9-Nov-11,,20-Feb-13,,,,,,,,29-Mar-13,,,,2-May-13,31-Jan-18,,,,,,,,,,,,"Asia,",1,906001192359,"LME-EA: Coastal Resources for Sustainable Development: Mainstreaming the Application of Marine Spatial Planning Strategies, Biodiversity Conservation and Sustainable Use"
906001192371,MFA,1325,World Bank,World Bank,,AFR,,Regional,"Ethiopia, Madagascar, Niger","00, MG, NE, ET",Multi Focal Area,M,M,GEF - 2,MSP,Medium Size Project,Project Closure,GET,GEF Trust Fund,World Bank,Multilateral,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,,77249.0,-12-,,,,,,,25000,,25000.0,,,,,,975000.0,,1000000.0,146000.0,,,300000.0,,300000.0,29-Jun-01,,,,31-Jul-01,31-Jul-01,,,,,,,,,10-Oct-02,,,,,31-Mar-06,28-Feb-08,,,,1-Apr-07,,,,20-Mar-03,,,"AFR, REG,",1,906001192371,Institutional Strengthening and Resource Mobilization for Mainstreaming Integrated Land and Water Management Approaches into Development Programs in Africa
906001192377,MFA,5225,World Bank,World Bank,,AFR,,Mozambique,,MZ,Multi Focal Area,M,M;B;C;M;,GEF - 5,FP,Full-Sized Project,CEO Endorsed,GET,GEF Trust Fund,Ministry of Tourism of  Mozambique,Government,,,False,False,False,False,False,False,False,False,True,True,Jaime Cavelier,368377.0,,131965.0,,,,BD-1; CCM-5; CCM-2; CCM-3; SFM/REDD+-1; ,,,,0,,,,,,,,6319635.0,,6319635.0,600365.0,,600365.0,94800000.0,,61500000.0,19-Dec-12,29-Apr-13,1-Jun-13,20-Jun-13,20-Jun-13,,1-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,"AFR,",1,906001192377,Mozambique Conservation Areas for Biodiversity and Development Project
906001192379,MFA,2407,World Bank,World Bank,,CEX,,Global,,1W,Multi Focal Area,M,M,GEF - 3,MSP,Medium-Sized Project,CEO Approved,GET,GEF Trust Fund,World Bank,Multilateral,,,False,False,False,False,False,False,False,False,False,False,Gonzalo Castro,,,88170.0,-1-2-3-4-6-,,,,,,,0,,,,,,,,1000000.0,,,146000.0,,,1150000.0,,,24-Nov-03,,,,19-Dec-03,19-Dec-03,,,,,,,,,,,,,,,,,,,,,,,,,,"CEX,",1,906001192379,World Bank Development Market Place - Funding Innovative Development Ideas to Benefit the Global Environment
906001192381,MFA,3591,ADB,ADB,,Asia,,Regional,"Fiji, Micronesia, Papua New Guinea, Palau, Solomon Islands, Timor Leste, Vanuatu","00, PG, SB, PU, FM, FJ, TP, VU",Multi Focal Area,M,M;B;C;I;,GEF - 4,FP,Full-Sized Project,Under Implmentation,GET,GEF Trust Fund,"CTI National Coordinating Committees of Governments of Papua New Guinea, Solomon Islands, and Timor Leste, plus Governments of Fiji and Vanuatu",Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Nicole Glineur,313928.0,,,,BD-2;BD-4;IW-1;IW-2;CC-SPA;,;2;4;18;19;30;,,,,,300000,300000.0,,,,,,,13118183.0,,13118183.0,1311817.0,,1341818.0,14150000.0,,23849000.0,22-Jan-08,22-Feb-08,24-Apr-08,24-Apr-08,24-Apr-08,,9-Nov-10,,,,,,,,,,,31-Jan-11,14-Dec-10,30-Oct-15,,,,,,,,,,31-Jan-13,,"SIDS, REG,",1,906001192381,PAS: Strengthening Coastal and Marine Resources Management in the Coral Triangle of the Pacific - under the Pacific Alliance for Sustainability Program
906001192383,MFA,2057,UNDP,UNDP,,ECA,,Belarus,,BY,Multi Focal Area,M,M,GEF - 3,MSP,Medium-Sized Project,Project Completion,GET,GEF Trust Fund,Resources and Environmental Protection of Belarus,Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,1750.0,,-12-,,,,,,,23000,,23000.0,,,,,,975854.0,,,146000.0,,,2307571.0,,,9-Apr-03,,,,6-Dec-04,6-Dec-04,,,,,,,,,30-Dec-05,,,,30-Dec-05,31-Dec-10,31-Dec-10,,,31-Dec-11,,,,,30-Dec-05,,,"ECA,",1,906001192383,"Renaturalization and Sustainable Management of Peatlands to Combat Land Degradation, Ensure Conservation of Globally Valuable Biodiversity, and Mitigate Climate Change"
906001192387,MFA,1047,UNDP,UNDP,,LAC,,Honduras,,HN,Multi Focal Area,M,M,GEF - 3,FP,Full-Sized Project,Project Completion,GET,GEF Trust Fund,Secretariat of Agriculture and Livestock,Government,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,2223.0,,-12-,,,,,,,312500,,,312500.0,,,,,4206536.0,,4206536.0,548300.0,,,39364468.0,,39364468.0,9-Apr-01,,1-May-03,16-May-03,16-May-03,,10-Feb-04,,,,,,,,24-May-04,,,,24-May-04,31-Dec-12,,,,31-Dec-13,,,,,24-May-04,,,"LAC,",1,906001192387,Promoting Integrated Ecosystem and Natural Resource Management
906001192389,MFA,4677,UNDP,UNDP,,Asia,,Thailand,,TH,Multi Focal Area,M,M;B;C;M;,GEF - 5,FP,Full-Sized Project,CEO Endorsed,GET,GEF Trust Fund,Department of National Parks,Government,PAS,Child,False,False,False,False,False,False,False,False,True,False,Ulrich Apel,353429.0,,,,,,BD-1; CCM-5; SFM/REDD+-2; BD-1; SFM/REDD+-2; ,,,,0,,,,,,,,7339450.0,,7339450.0,660550.0,,660550.0,29373100.0,,24234427.0,15-Sep-11,19-Apr-12,1-Jun-12,7-Jun-12,7-Jun-12,,1-Oct-14,,,,,,,,,,,,,,,,,,,,,,,,,"Asia,",1,906001192389,GMS-FBP: Strengthening Capacity and Incentives for Wildlife Conservation in the Western Forest Complex
906001152851,Land Degradation,9391,IUCN,IUCN,,CEX,,Global,,1W,Multi Focal Area,M,M;B;C;L;I;,GEF - 6,MSP,Medium Size Project,CEO Approved,GET,GEF Trust Fund,IUCN,GEF Agency,,,False,False,False,False,False,False,False,False,False,False,Astrid Hillers,368377.0,,,,,,,,,,15000,15000.0,,,,,1350.0,,2000000.0,2000000.0,,180000.0,180000.0,,2330000.0,2330000.0,,17-Feb-16,,,,22-Feb-16,22-Feb-16,,,,,,,,,,,,,,,,,,,,,,,,,,"CEX,",1,906001152851,The Global Environmental Commons. Solutions for a Crowded Planet
906001152853,Land Degradation,9163,CI,CI,,CEX,,Global,,1W,Land Degradation,L,L,GEF - 6,MSP,Medium Size Project,CEO Approved,GET,GEF Trust Fund,,,,,False,False,False,False,False,False,False,False,False,False,Ulrich Apel,349360.0,,,,,,,,,,2445,2445.0,,,,,220.0,,1828217.0,1828217.0,,164540.0,164540.0,,10002000.0,10002000.0,,18-Jun-15,,,,23-Nov-15,23-Nov-15,,,,,,,,,,,,,,,,,,,,,,,,,,"CEX,",1,906001152853,Enabling the use of Global Data Sources to assess and Monitor Land Degradation at Multiple Scales
906001152855,Land Degradation,5798,FAO,FAO,,AFR,,Regional,"Morocco, Mauritania, Tunisia","00, MA, TN, MR",Land Degradation,L,L,GEF - 5,MSP,Medium Size Project,CEO Approved,GET,GEF Trust Fund,"Associative Network for the Sustanable Dev of Oases, hosted and coordinated by the Center d'Actions et de Realisations Internationals - CARI., government of Tunisia and Morocco",Multilateral,,,False,False,False,False,False,False,False,False,False,False,Jean-Marc Sinnassamy,,,,,,,LD-4; ,,,,100000,100000.0,,,,,9500.0,,1726484.0,1726484.0,,164016.0,164016.0,,4163890.0,6315000.0,,14-Apr-14,12-Jun-14,,,12-Jun-14,7-Jul-15,,,,,,,,,,,,,,,,,,,,,,,,,,"AFR, REG,",1,906001152855,Adaptive Management and Monitoring of the Maghreb's Oases Systems
906001152857,Land Degradation,2373,IFAD,IFAD,,LAC,,Brazil,,BR,Land Degradation,L,L,GEF - 3,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,Ministry of Agrarian Development,Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,,,-15-,,,,,,,300000,,,300000.0,,,,,5943000.0,,5943000.0,565000.0,,,9226000.0,,9201000.0,2-Oct-03,,1-Nov-04,19-Nov-04,19-Nov-04,,14-Dec-05,,,,,,,,31-Jan-06,,29-Dec-06,,4-Dec-07,30-Sep-13,30-Sep-13,,,,,,,,29-Dec-06,26-Oct-10,,"LAC,",1,906001152857,Sustainable Land Management in the Semi-Arid Sertao
