Project #,,Title,"National,Regional,Global?",Country,Sub region,PA Name,WDPA ID,Other WDPA IDs,Landscape,National PAS?,Location (coordinates),Other information,Source
3428,3428,SFM Extending the Coastal Forests Protected Area Subsystem,National,Tanzania,Rufiji landscape,Muhoro  FR & Muhoro River,,,Yes,,,,Source: Tracking Tools +TE
3428,3428,SFM Extending the Coastal Forests Protected Area Subsystem,National,Tanzania,Rufiji landscape,Nyamakutwa-Nyamuete CGFR,,,Yes,,,,Source: Tracking Tools +TE
3428,3428,SFM Extending the Coastal Forests Protected Area Subsystem,National,Tanzania,Rufiji landscape,Rupiage FR,,,Yes,,,,Source: Tracking Tools +TE
3428,3428,SFM Extending the Coastal Forests Protected Area Subsystem,National,Tanzania,Rufiji landscape,Tamburu FR,,,Yes,,,,Source: Tracking Tools +TE
3428,3428,SFM Extending the Coastal Forests Protected Area Subsystem,National,Tanzania,Rufiji landscape,Utete FR,,,Yes,,,,Source: Tracking Tools +TE
3428,3428,SFM Extending the Coastal Forests Protected Area Subsystem,National,Tanzania,Kilwa Landscape,Tong'omba FR,,,Yes,,,,Source: Tracking Tools +TE
3469,#N/A,SLEM/CPP: Sustainable Land Management in Shifting Cultivation Areas of Nagaland for Ecological and Livelihood Security,National,India,,,,,,,,,"The latest PIR talks about reserved forest area as part of the project site, but no names given. "
3470,#N/A,SLEM/CPP: Sustainable Rural Livelihood Security through Innovations in Land and Ecosystem Management,National,India,,,,,,,,,No TE s or TTs uploaded. No mention of PA s in mid term review/PIRs
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Taimyr (Dolgan-Nents) Autonomus District (until 2007). Now Taymyr Municipal District of Krasniyarks Krai,Bolshoi Arkticheskiy State Nature Strictly Protected Reserve  (Zapovednik),,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Yamal-Nenets Autonomous District,Gydansky State Strictly Protected Nature Reserve (Zapovednik),,,,,,Includes marine buffer zone,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Murmansk Oblast’ and Republic of Karelia (Kem’ Ludy area),Kandalakshsiy State Nature Protected Reserve,,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Nenets Autonomous district,Nenetsky State Strictly Protected Nature Reserve (Zapovednik),,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Republic of Sakha (Yakutia),Ust’-Lensky State Nature Strictly Protected Reserve (Zapovednik),,,,,,Includes marine buffer zone,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Taimyr (Dolgan-Nenets) autonomous District (until 2007). Now  - Taimyr municipal district of Karsnoyarsk Krai.,Taimyrsky State Strictly Protected Biosphere Reserve (Zapovednik),,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Chuchotka Autonomous District,State Nature Strictly Protected Reserve  (Zapovednik) Wrangel Island,,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Khabarovsk Province,Botchinsky  State Nature Strictly Protected Reserve (Zapovednik),,,,,,Includes marine buffer zone,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Khabarovsk Province,Dzhudzhursky  State Nature Strictly Protected Reserve (Zapovednik),,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Primosky Krai,Far-Eastern Marine State Biosphere Strictly protected nature Reserve (Zapovednik),,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Kamchatka Krai,Komandorsky State Nature Strictly Protected Biosphere Reserve (Zapovednik),,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Kamchatka Krai (formerly in Koryak Autonomous District),Koryaksky State Nature Strictly Protected Reserve (Zapovednik),,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Sakhalin Oblast’ (Region).,Kurilsky State Nature Strictly Protected Reserve (Zapovednik),,,,,,Includes marine buffer zone,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Primorye Krai (Province),Lazovsky State Strictly Protected Nature Reserve (Zapovednik),,,,,,,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Magadan Oblast’ (Region),Magadansky State Strictly  Protected Nature Reserve (Zapovednik),,,,,,,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Sakhalin Region (Oblast’ ),Poronaisky State Nature Strictly Protected Reserve (Zapovednik),,,,,,Includes marine buffer zone,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Primorsky Krai,Sikhote-Alimnsky State Strictly Protected Biosphere Reserve (Zapovednik),,,,,,Includes marine buffer zone,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Astrakhan’ Oblast’,Astrakhansky State Nature Strictly Protected Reserve  (Zapovednik),,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Republic of Dagestan,Dagestansky State Nature Strictly Protected Reserve (Zapovednik),,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Kaliningrad Oblast’ (Region),National park Kurshskaya Kosa,,,,,,Includes marine buffer zone,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Krasnodar (Krai) Province ,National park Sochinsky,,,,,,,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Republic of Dagestan,Samursky,,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Arkhangelsk Oblast’ (Region),Franz-Josef Land  state nature reserve,,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Krasnodar province,Priazovsky ,,,,,,,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Republic of Dagestan,Agrakhansky,,,,,,,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Sakhalinskaya district,Malye Kurily,,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Primorye province,Barsovyi (now part of Zemlya Leoparda),,,,,,,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Elizovsky District of Kamchatsky Province,Yuzhno-Kamchatsky ,,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Khabarovsk province,Tumninsky,,,,,,,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Taimyr District of Karsnoyarsk Province ,Severozemelskiy,,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Yamal-Nenets Autonomous District,Nizhne-Obsky State Nature Reserve (Zakaznik),,,,,,,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Nenets Autonomous district,Nenetsky ,,,,,,Includes marine area,Source: Tracking Tools
3518,#N/A,Strengthening the Marine and Coastal Protected Areas of Russia,National,Russian Federation,Arkhagelsk Oblast',Russian Arctic,,,,,,Includes marine area,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,"District of Savanne near the Grand Bassin lake altitude 680m, latitude 20o25’01”S, longitude 57o30’00”E ",Bois Sec,5049,,,,,,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,Flacq district,Bras d’Eau (Forest) NP,,,,,,,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,"Black River District, Magenta valley. Altitude 250m, latitude 20o19’58”S, longitude 57o26’44”E ",Cabinet (Forest) NR,5045,,,,,,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,"District of Savanne, near the Grand Bassin lake altitude 680m, latitude 20o23’59”S, longitude 57o28’58”E ",Gouly Père (Forest) NR,5048,,,,,,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,"District of Savanne near the Grand Bassin lake altitude 680m, latitude 20o24’51”S, longitude 57o28’23”E ",Les Mares NR,62787,,,,,,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,"District of Plaines Wilhems between La Marie and Plaine Sophie altitude 450m, latitude 20o20’52”S, longitude 57o29’06”E ",Perrier (Forest) NR,5042,,,,,,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,,Mountain Reserves (Forest) ,,,,,,"The mountains are mainly distributed in ranges: the Moka Range is situated in the north west, Grand Port Range lies in the east, Savanne Range, in the south west and Black River Range is located in the west. The rest are isolated mountains scattered over Mauritius (e.g Mont Blanche, 520m and Fayences Mountain, 425m). Le Morne Brabant (20° 27’ 7” S, 57° 19’ 42” E) has been declared a UNESCO World Heritage site.Two of these mountains have been declared nature reserves and they are: 1. Corps de Garde, District of Plaines Wilhems, altitude 720m, latitude 20° 15' 25” S, longitude 57° 26' 44”E . 2. Le Pouce, district of Moka, altitude 811m, latitude 20° 11' 42” S, longitude 57° 31' 20”E
",Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,,River Reserves (Forest),,,,,,"The rivers, rivulets and watercourses are distributed throughout Mauritius. Private landowners",Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,,Brise Fer (Forest) NP,39872,,,,"altitude 520m, latitude 20o22.46’S, longitude 57o25.78E ",,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,"South of Mauritius (District of Savanne) in the Black River Gorges National Park, altitude 260m, latitude 20o23.80’S, longitude 57o26.0E ",Fixon (Bel Ombre) (Forest) ,39872,,,,,,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,"South West of Mauritius, Black River Gorges National Park, altitude 620m, latitude 20o’S, longitude 57oE ",Florin (Forest),39872,,,,,,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,"South West Mauritius (District of Plaines Wilhems), Black River Gorges National Park, altitude 660m, latitude 20o24.28’S, longitude 57o27.80E ",Le Pétrin (Forest) NP,39872,,,,,,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,"South West Mauritius (District of Plaines Wilhems) in the Black River Gorges National Park, altitude 580m, latitude 20o23’ 10” S, longitude 57o26’08” E",Macchabé (Forest) NP,39872,,,,,,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,"South West Mauritius (District of Plaines Wilhems, Black River Gorges National Park, altitude 580m, latitude 20o23.10’S, longitude 57o26.95E ",Mare Longue (Forest) NP,39872,,,,,,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,"South Mauritius (District of Savanne), Northern side of Montagne Cocotte ridge, Black River Gorges National Park, altitude 760m, latitude 20o22.46’S, longitude 57o25.78E",Montagne Coccote (Forest) NP,39872,,,,,,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,"Located in the West of Mauritius (district of Black River) in the Black River Gorges National Park, altitude 20o24’ 53”S, longitude 57o25’06”E",Morne Sèche (Forest),39872,,,,,,Source: Tracking Tools
3526,3526,Expanding Coverage and Strengthening Management Effectiveness of the Terrestrial Protected Area Network on the Island of Mauritius,National,Mauritius,"Situated at 2.3km from the city of Port-Louis altitude 20o7’60”S, longitude 57o28’60”E ",Rivulet Terre Rouge Estuary Bird Sanctuary (RTREBS) Ramsar Site,,,,,,,Source: Tracking Tools
3532,3532,Protecting Biodiversity in the Southwestern Caribbean Sea,National,Colombia,,Seaflower MPA,305150,,,,,,
3550,3550,Strengthening Protected Area Network of Turkey -  Catalyzing Sustainability of Marine and Coastal Protected Areas,National,Turkey,,Datca-Bozburun ,,,,,,Marine and coastal,Source: Tracking Tools
3550,3550,Strengthening Protected Area Network of Turkey -  Catalyzing Sustainability of Marine and Coastal Protected Areas,National,Turkey,Mediterranean region,Fethiye-Göcek,,,,,,Marine and coastal,Source: Tracking Tools
3550,3550,Strengthening Protected Area Network of Turkey -  Catalyzing Sustainability of Marine and Coastal Protected Areas,National,Turkey,Aegean region,Foca,,,,,,Marine and coastal,Source: Tracking Tools
3550,3550,Strengthening Protected Area Network of Turkey -  Catalyzing Sustainability of Marine and Coastal Protected Areas,National,Turkey,,Gokova,,,,,,Marine and coastal,Source: Tracking Tools
