Region,Country,SiteID,NationalName,InternationalName,FinalCode,NationalCode,Area,MinAltitude,MaxAltitude,Latitude,Longitude,SitTypeIba,SitTypeCiCepfKba,SitTypeFwKba,SitTypeAze,SitTypeCsn,SitTypeOther,SitTypeInDanger,MonitoringYear,PressureDesc,PressureScore,StateType,StateDesc,StateScore,ResponseDesc,ResponseScore,EUFavourable,WholeSiteCovered,InfoAccuracy,MonitoringAssessmentComplete,CompletedBy,OverallPressureNotes,OverallStateNotes,OverallResponseNotes,SitIBASitCriSumRecID,IBACriteriaStatus,IBACriteriaAssessYear,IBAProposedCriteria,IBAConfirmedCriteria,SitKBASitCriSumRecID,KBACriteriaStatus,KBACriteriaAssessYear,KBAProposedCriteria,KBAConfirmedCriteria
Africa,Tanzania,7034,West Usambara Mountains,West Usambara Mountains,TZ071,,38169,800,2290,-4.719,38.284,Y,Y,N,Y,N,N,N,2011,high,-2,unset,not assessed,5,high,3,N,Y,medium,Y,"-, -",,,The site habours a diversity of bird species.Intensive  protection therefore highly required,26034,confirmed,2001,,"A1, A2, A3",5482,confirmed,2011,,"Vul, Irr 1"
Africa,Togo,6915,Kéran National Park,Kéran National Park,TG002,,163640,114,260,10.13333333,0.683333333,Y,N,N,N,N,N,N,2001,medium,-1,unset,not assessed,5,not assessed,0,N,Y,good,Y,"Mwangi, Kiragu","Although well protected until 1991 with guards enforcing regulations including speed restrictions for vehicles travelling on the main road through the park serious problems arose after the political upheavals that then took place. Indiscriminate hunting became widespread. It is not known how the birds have been affected but the larger species such as bustards will almost certainly have suffered, along with the larger mammals.",,,25915,confirmed,2001,,A3,0,-,,,
Africa,Tunisia,6961,Bibane,Bibane,TN044,,23000,0,10,33,11.25,Y,Y,N,N,Y,N,N,2001,high,-2,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,,,25961,confirmed,2001,,"A4i, A4iii",6823,confirmed,2010,,Irr 3
Africa,Tunisia,6961,Bibane,Bibane,TN044,,23000,0,10,33,11.25,Y,Y,N,N,Y,N,N,2009,medium,-1,Population,favourable,3,medium,2,N,Y,good,Y,"FELTRUP-AZAFZAF, Claudia",,,,25961,confirmed,2001,,"A4i, A4iii",6823,confirmed,2010,,Irr 3
Africa,Tunisia,6953,Bordj Kastil,Bordj Kastil,TN036,,1300,0,3,33.7,10.96666667,Y,Y,N,N,Y,N,N,2001,medium,-1,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,,,25953,confirmed,2001,,A4i,6824,confirmed,2010,,Irr 3
Africa,Tunisia,6953,Bordj Kastil,Bordj Kastil,TN036,,1300,0,3,33.7,10.96666667,Y,Y,N,N,Y,N,N,2009,medium,-1,Population,near favourable,2,low,1,N,N,poor,Y,"-, -",,,,25953,confirmed,2001,,A4i,6824,confirmed,2010,,Irr 3
Africa,Tunisia,6955,Boughrara,Boughrara,TN038,,50000,0,5,33.61666667,10.8,Y,Y,N,N,Y,N,N,2001,medium,-1,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,"More than 30,000 waterbirds have been recorded at this site.",,25955,confirmed,2001,A3,"A4i, A4iii",6825,confirmed,2010,,Irr 3
Africa,Tunisia,6955,Boughrara,Boughrara,TN038,,50000,0,5,33.61666667,10.8,Y,Y,N,N,Y,N,N,2009,medium,-1,Population,very unfavourable,0,medium,2,N,Y,good,Y,"-, -",,,,25955,confirmed,2001,A3,"A4i, A4iii",6825,confirmed,2010,,Irr 3
Africa,Tunisia,6945,Bouhedma,Bouhedma,TN028,,16488,90,840,34.5,9.5,Y,Y,N,N,N,N,N,2001,low,0,Habitat,near favourable,2,low,1,N,Y,good,Y,"Mwangi, Kiragu",Poaching is recorded around the area surrounding the IBA but it is not clear if it affects the trigger species. ,,,25945,confirmed,2001,,A3,6826,confirmed,2010,,"Vul, Irr 5"
Africa,Tunisia,6942,Chaâmbi,Chaâmbi,TN025,,6723,565,1544,35.1,8.716666667,Y,Y,N,N,N,N,N,2001,high,-2,Habitat,favourable,3,low,1,N,Y,good,Y,"Mwangi, Kiragu",,,"It is one of only two IBAs at which Picus vaillantii is recorded. The park also supports a diverse breeding raptor fauna including Neophron percnopterus, Circaetus gallicus, Hieraaetus pennatus, Buteo rufinus, Falco peregrinus and F.  tinnunculus. Other breeding species include Columba palumbus, Sylvia  deserticola and Loxia curvirostra.",25942,confirmed,2001,,A3,6827,confirmed,2010,,"Vul, Irr 1, 5"
Africa,Tunisia,6952,Chott Djerid,Chott Djerid,TN035,,700000,15,15,33.71666667,8.383333333,Y,Y,N,N,Y,N,N,2001,medium,-1,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,,,25952,confirmed,2001,,"A3, A4i, A4iii",8205,confirmed,2010,,"Irr 1, 5"
Africa,Tunisia,6921,Djebel el Haouaria,Djebel el Haouaria,TN004,,1300,0,393,37.06666667,11.01666667,Y,Y,N,N,N,N,N,2001,medium,-1,Habitat,favourable,3,low,1,N,Y,good,Y,"Mwangi, Kiragu",,,,25921,confirmed,2001,,"A3, A4iv",6828,confirmed,2010,,"Vul, Irr 5"
Africa,Tunisia,6957,Douz Laâla,Douz Laâla,TN040,,100,30,50,33.46666667,8.966666667,Y,N,N,N,Y,N,N,2001,high,-2,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,,,25957,confirmed,2001,,"A1, A4i",0,-,,,
Africa,Tunisia,6957,Douz Laâla,Douz Laâla,TN040,,100,30,50,33.46666667,8.966666667,Y,N,N,N,Y,N,N,2009,medium,-1,Population,favourable,3,medium,2,N,N,medium,Y,"-, -",,,,25957,confirmed,2001,,"A1, A4i",0,-,,,
Africa,Tunisia,6963,El Feidja,El Feidja,TN046,,2632,550,1150,36.51666667,8.316666667,Y,Y,N,N,N,N,N,2001,medium,-1,Habitat,favourable,3,low,1,N,Y,good,Y,"Mwangi, Kiragu",,,,25963,confirmed,2001,,A3,6830,confirmed,2010,,Irr 5
Africa,Tunisia,6940,El Houareb reservoir,El Houareb reservoir,TN023,,1200,242,242,35.58333333,9.9,Y,Y,N,N,Y,Y,Y,2001,high,-2,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,,,25940,confirmed,2001,A3,"A1, A4i",6831,confirmed,2010,,"Vul, Irr 3"
Africa,Tunisia,6940,El Houareb reservoir,El Houareb reservoir,TN023,,1200,242,242,35.58333333,9.9,Y,Y,N,N,Y,Y,Y,2009,very high,-3,unset,not assessed,5,low,1,N,Y,good,Y,"-, -",,,,25940,confirmed,2001,A3,"A1, A4i",6831,confirmed,2010,,"Vul, Irr 3"
Africa,Tunisia,6947,Gafsa,Gafsa,TN030,,100000,150,150,34.41666667,8.783333333,Y,Y,N,N,N,N,N,2001,high,-2,Habitat,favourable,3,negligible,0,N,Y,good,Y,"Mudereri, Bester",,,,25947,confirmed,2001,,A3,6833,confirmed,2010,,"Irr 1, 5"
Africa,Tunisia,6918,Galite archipelago,Galite archipelago,TN001,,700,0,391,37.53333333,8.933333333,Y,Y,N,N,N,N,N,2001,low,0,Habitat,favourable,3,low,1,N,Y,good,Y,"Mwangi, Kiragu",,,,25918,confirmed,2001,,"A1, A3, A4ii",6834,confirmed,2010,,"Irr 1, 3, 5"
Africa,Tunisia,6946,Garaet Douza,Garaet Douza,TN029,,1000,390,390,34.46666667,8.483333333,Y,Y,N,N,Y,N,N,2001,high,-2,Habitat,near favourable,2,negligible,0,N,Y,good,Y,"Mudereri, Bester",,,,25946,confirmed,2001,,A4i,6835,confirmed,2010,,Irr 3
Africa,Tunisia,6922,Garaet Mabtouh,Garaet Mabtouh,TN005,,2000,15,25,37.03333333,9.95,Y,Y,N,N,Y,N,N,2001,high,-2,Habitat,near favourable,2,negligible,0,N,Y,good,Y,"Mudereri, Bester",,,,25922,confirmed,2001,,A4i,6836,confirmed,2010,,Irr 3
Africa,Tunisia,6959,Ghidma,Ghidma,TN042,,100,20,40,33.43333333,8.8,Y,N,N,N,Y,N,N,2001,high,-2,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,,,25959,confirmed,2001,,"A1, A4i",0,-,,,
Africa,Tunisia,6959,Ghidma,Ghidma,TN042,,100,20,40,33.43333333,8.8,Y,N,N,N,Y,N,N,2009,medium,-1,Population,very unfavourable,0,medium,2,N,Y,medium,Y,"-, -",,,,25959,confirmed,2001,,"A1, A4i",0,-,,,
Africa,Tunisia,6954,Gourine,Gourine,TN037,,2100,0,5,33.65,10.56666667,Y,Y,N,N,Y,N,N,2001,medium,-1,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,"More than 20,000 waterbirds have been recorded at this site.",,25954,confirmed,2001,A3,"A4i, A4iii",6837,confirmed,2010,,Irr 3
Africa,Tunisia,6954,Gourine,Gourine,TN037,,2100,0,5,33.65,10.56666667,Y,Y,N,N,Y,N,N,2009,medium,-1,Population,very unfavourable,0,medium,2,N,N,medium,Y,"-, -",,,,25954,confirmed,2001,A3,"A4i, A4iii",6837,confirmed,2010,,Irr 3
Africa,Tunisia,6919,Ichkeul,Ichkeul,TN002,,12600,2,511,37.16666667,9.666666667,Y,Y,N,N,Y,N,N,2001,high,-2,Habitat,unfavourable,1,low,1,N,Y,good,Y,"Mwangi, Kiragu",,,,25919,confirmed,2001,,"A1, A3, A4i, A4iii",6838,confirmed,2010,,"Vul, Irr 3, 5"
Africa,Tunisia,6919,Ichkeul,Ichkeul,TN002,,12600,2,511,37.16666667,9.666666667,Y,Y,N,N,Y,N,N,2009,medium,-1,Population,very unfavourable,0,high,3,N,Y,good,Y,"-, -",,,,25919,confirmed,2001,,"A1, A3, A4i, A4iii",6838,confirmed,2010,,"Vul, Irr 3, 5"
Africa,Tunisia,6960,Jbil,Jbil,TN043,,150000,50,220,33.23333333,9.433333333,Y,N,N,N,N,N,N,2001,medium,-1,Habitat,favourable,3,low,1,N,Y,good,Y,"Mwangi, Kiragu",Poaching of gazelles Gazella is also noted at this IBA.,,,25960,confirmed,2001,,A3,0,-,,,
Africa,Tunisia,6960,Jbil,Jbil,TN043,,150000,50,220,33.23333333,9.433333333,Y,N,N,N,N,N,N,2009,low,0,Population,favourable,3,high,3,N,N,medium,Y,"-, -",,,,25960,confirmed,2001,,A3,0,-,,,
Africa,Tunisia,6936,Kairouan plains,Kairouan plains,TN019,,75000,65,65,35.88333333,10.11666667,Y,Y,N,N,N,N,N,2001,medium,-1,Habitat,favourable,3,negligible,0,N,Y,good,Y,"Mudereri, Bester",,,,25936,confirmed,2001,,A3,6840,confirmed,2010,,Irr 5
Africa,Tunisia,6943,Kerkennah islands,Kerkennah islands,TN026,,15000,0,13,34.75,11.16666667,Y,Y,N,N,Y,N,N,2001,low,0,Population,favourable,3,low,1,N,Y,good,Y,"Mwangi, Kiragu",,,,25943,confirmed,2001,,"A3, A4i",6841,confirmed,2010,,"Irr 3, 5"
Africa,Tunisia,6943,Kerkennah islands,Kerkennah islands,TN026,,15000,0,13,34.75,11.16666667,Y,Y,N,N,Y,N,N,2009,high,-2,Population,very unfavourable,0,medium,2,N,Y,good,Y,"-, -",,,,25943,confirmed,2001,,"A3, A4i",6841,confirmed,2010,,"Irr 3, 5"
Africa,Tunisia,6949,Kneiss,Kneiss,TN032,,5850,0,3,34.4,10.31666667,Y,Y,N,N,Y,N,N,2001,medium,-1,Population,favourable,3,low,1,N,Y,good,Y,"Mwangi, Kiragu",,"Up to 330,000 waterbirds have been recorded at this site.",,25949,confirmed,2001,,"A3, A4i, A4iii",6842,confirmed,2010,,"Irr 3, 5"
Africa,Tunisia,6949,Kneiss,Kneiss,TN032,,5850,0,3,34.4,10.31666667,Y,Y,N,N,Y,N,N,2009,medium,-1,Population,very unfavourable,0,medium,2,N,N,medium,Y,"-, -",,,,25949,confirmed,2001,,"A3, A4i, A4iii",6842,confirmed,2010,,"Irr 3, 5"
Africa,Tunisia,6931,Lagune de Korba,Lagune de Korba,TN014,,1200,0,2,36.68333333,10.93333333,Y,Y,N,N,Y,N,N,2001,high,-2,Population,favourable,3,low,1,N,Y,good,Y,"Mwangi, Kiragu",,,,25931,confirmed,2001,,"A1, A4i",6844,confirmed,2010,,"Vul, Irr 1, 3"
Africa,Tunisia,6931,Lagune de Korba,Lagune de Korba,TN014,,1200,0,2,36.68333333,10.93333333,Y,Y,N,N,Y,N,N,2009,medium,-1,unset,not assessed,5,medium,2,N,Y,good,Y,"-, -",,,,25931,confirmed,2001,,"A1, A4i",6844,confirmed,2010,,"Vul, Irr 1, 3"
Africa,Tunisia,6926,Lake Tunis (Lake Radès),Lake Tunis (Lake Radès),TN009,,3700,5,5,36.75,10.5,Y,Y,N,N,Y,N,N,2001,high,-2,Habitat,unfavourable,1,low,1,N,Y,good,Y,"Mwangi, Kiragu","The whole of the lagoon has undergone extreme change in ecological status, which was perhaps inevitable because of its proximity to the capital, and ornithological interest has decreased steeply in the last 20 years.","The current ornithological status of the lake is uncertain, as the reclamation work on the south of the lake is still in progress, but it is likely that it will retain very little of its former ornithological interest, although some birds originating from nearby Sebkhet Sedjoumi and Ariana may still occur.",,25926,confirmed,2001,,A4i,6845,confirmed,2010,,Irr 3
Africa,Tunisia,6926,Lake Tunis (Lake Radès),Lake Tunis (Lake Radès),TN009,,3700,5,5,36.75,10.5,Y,Y,N,N,Y,N,N,2009,high,-2,Population,very unfavourable,0,low,1,N,N,medium,Y,"-, -",,,,25926,confirmed,2001,,A4i,6845,confirmed,2010,,Irr 3
Africa,Tunisia,6929,Lebna reservoir,Lebna reservoir,TN012,,1000,43,43,36.7,10.93333333,Y,Y,N,N,Y,N,N,2001,medium,-1,Population,favourable,3,low,1,N,Y,good,Y,"Mwangi, Kiragu",,"Several hundred Aythya nyroca regularly occur as post-breeding migrants. Wintering waterbirds include Anas platyrhynchos, A. acuta, A. penelope, A. clypeata, A. strepera, Aythya fuligula, A. ferina and Fulica atra, with total numbers of up to 20,000.   Lebna is the largest and probably the most important of the artificial reservoirs of the northern Cap Bon peninsula, with the most extensive vegetation along the two streams which flow into it and which are dammed; there are extensive stands of Phragmites communis, Typha angustifolia and Juncus spp., which provide nesting habitat and cover for many waterbirds.",,25929,confirmed,2001,,"A1, A4i, A4iii",6846,confirmed,2010,,"Vul, Irr 3"
Africa,Tunisia,6929,Lebna reservoir,Lebna reservoir,TN012,,1000,43,43,36.7,10.93333333,Y,Y,N,N,Y,N,N,2009,medium,-1,Population,very unfavourable,0,low,1,N,Y,good,Y,"-, -",,,,25929,confirmed,2001,,"A1, A4i, A4iii",6846,confirmed,2010,,"Vul, Irr 3"
Africa,Tunisia,6932,Masri reservoir,Masri reservoir,TN015,,150,20,200,36.51666667,10.48333333,Y,Y,N,N,Y,N,N,2001,medium,-1,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,,,25932,confirmed,2001,,A1,6847,confirmed,2010,,Vul
Africa,Tunisia,6939,Metbassta,Metbassta,TN022,,40,65,65,35.7,10.01666667,Y,Y,N,N,Y,N,N,2001,high,-2,Habitat,favourable,3,low,1,N,Y,good,Y,"Mudereri, Bester",,,,25939,confirmed,2001,,"A1, A4i",6848,confirmed,2010,,"Vul, Irr 3"
Africa,Tunisia,6939,Metbassta,Metbassta,TN022,,40,65,65,35.7,10.01666667,Y,Y,N,N,Y,N,N,2009,not assessed,0,unset,not assessed,5,negligible,0,N,Y,good,Y,"-, -",,,,25939,confirmed,2001,,"A1, A4i",6848,confirmed,2010,,"Vul, Irr 3"
Africa,Tunisia,6923,Mlaâbi reservoir,Mlaâbi reservoir,TN006,,200,25,50,36.85,10.93333333,Y,Y,N,N,Y,N,N,2001,high,-2,Habitat,unfavourable,1,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,,,25923,confirmed,2001,,A1,6849,confirmed,2010,,Vul
Africa,Tunisia,6923,Mlaâbi reservoir,Mlaâbi reservoir,TN006,,200,25,50,36.85,10.93333333,Y,Y,N,N,Y,N,N,2009,medium,-1,Population,favourable,3,low,1,N,Y,medium,Y,"-, -",,,,25923,confirmed,2001,,A1,6849,confirmed,2010,,Vul
Africa,Tunisia,6924,Mornaguia reservoir,Mornaguia reservoir,TN007,,148,134,134,36.83333333,10.21666667,Y,Y,N,N,Y,N,N,2001,medium,-1,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,"Mornaguia reservoir is a recently built reservoir, surrounded by agricultural land. Water is pumped into it from dams in the national water grid, so that water-levels fluctuate considerably and there is little natural vegetation except where a stream flows in; here stands of Phragmites australis, Typha angustifolia, Inula viscosa and Juncus species occur. ",,25924,confirmed,2001,,"A1, A4i",6851,confirmed,2010,,"Vul, Irr 3"
Africa,Tunisia,6924,Mornaguia reservoir,Mornaguia reservoir,TN007,,148,134,134,36.83333333,10.21666667,Y,Y,N,N,Y,N,N,2010,medium,-1,Population,favourable,3,not assessed,0,N,Y,good,Y,"FELTRUP-AZAFZAF, Claudia",,,,25924,confirmed,2001,,"A1, A4i",6851,confirmed,2010,,"Vul, Irr 3"
Africa,Tunisia,6924,Mornaguia reservoir,Mornaguia reservoir,TN007,,148,134,134,36.83333333,10.21666667,Y,Y,N,N,Y,N,N,2009,medium,-1,unset,not assessed,5,low,1,N,Y,good,Y,"-, -",,,,25924,confirmed,2001,,"A1, A4i",6851,confirmed,2010,,"Vul, Irr 3"
Africa,Tunisia,6935,Oued Sed,Oued Sed,TN018,,100,0,19,35.98333333,10.45,Y,Y,N,N,Y,N,N,2001,high,-2,Habitat,unfavourable,1,negligible,0,N,Y,good,Y,"Mudereri, Bester",,,,25935,confirmed,2001,,"A1, A4i",6855,confirmed,2010,,"Vul, Irr 3"
Africa,Tunisia,6938,Salines de Monastir,Salines de Monastir,TN021,,1000,2,5,35.75,10.76666667,Y,Y,N,N,Y,N,N,2001,high,-2,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,,,25938,confirmed,2001,,A4i,6858,confirmed,2010,,Irr 3
Africa,Tunisia,6938,Salines de Monastir,Salines de Monastir,TN021,,1000,2,5,35.75,10.76666667,Y,Y,N,N,Y,N,N,2009,medium,-1,Population,unfavourable,1,low,1,N,N,medium,Y,"-, -",,,,25938,confirmed,2001,,A4i,6858,confirmed,2010,,Irr 3
Africa,Tunisia,6944,Salines de Thyna,Salines de Thyna,TN027,,1900,2,3,34.63333333,10.71666667,Y,Y,N,N,Y,N,N,2001,low,0,Population,favourable,3,low,1,N,Y,good,Y,"Mwangi, Kiragu",,,"The Thyna saltpans, immediately to the south of Sfax, are, with the Monastir saltpans (TN021), the only remaining commercially exploited saltpans in Tunisia, and much the biggest. The succession of shallow pools, of varying depth and salinity, provide prime habitat for waterbirds of all kinds and the constant supervision and wardening means that disturbance is restricted to a minimum. Their commercial exploitation means that there is always water  available, even at the end of the long dry summer.",25944,confirmed,2001,,"A4i, A4iii",6859,confirmed,2010,,"Vul, Irr 3"
Africa,Tunisia,6944,Salines de Thyna,Salines de Thyna,TN027,,1900,2,3,34.63333333,10.71666667,Y,Y,N,N,Y,N,N,2009,medium,-1,Population,very unfavourable,0,medium,2,N,Y,good,Y,"-, -",,,,25944,confirmed,2001,,"A4i, A4iii",6859,confirmed,2010,,"Vul, Irr 3"
Africa,Tunisia,6951,Sebkhet Dreïaa,Sebkhet Dreïaa,TN034,,580,0,30,34.08333333,10.03333333,Y,Y,N,N,Y,N,N,2001,medium,-1,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,,,25951,confirmed,2001,,A4i,6861,confirmed,2010,,Irr 3
Africa,Tunisia,6951,Sebkhet Dreïaa,Sebkhet Dreïaa,TN034,,580,0,30,34.08333333,10.03333333,Y,Y,N,N,Y,N,N,2009,high,-2,Population,favourable,3,low,1,N,Y,good,Y,"-, -",,,,25951,confirmed,2001,,A4i,6861,confirmed,2010,,Irr 3
Africa,Tunisia,6948,Sebkhet en Noual,Sebkhet en Noual,TN031,,3000,50,50,34.4,9.766666667,Y,Y,N,N,Y,N,N,2001,medium,-1,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,,,25948,confirmed,2001,,"A3, A4i",6862,confirmed,2010,,"Vul, Irr 5"
Africa,Tunisia,6948,Sebkhet en Noual,Sebkhet en Noual,TN031,,3000,50,50,34.4,9.766666667,Y,Y,N,N,Y,N,N,2009,medium,-1,Population,very unfavourable,0,low,1,N,Y,good,Y,"-, -",,,,25948,confirmed,2001,,"A3, A4i",6862,confirmed,2010,,"Vul, Irr 5"
Africa,Tunisia,6934,Sebkhet Halk el Menzel,Sebkhet Halk el Menzel,TN017,,1000,2,10,36,10.5,Y,Y,N,N,Y,N,N,2001,medium,-1,Habitat,favourable,3,negligible,0,N,Y,good,Y,"Mudereri, Bester",,,,25934,confirmed,2001,,A4i,6863,confirmed,2010,,Irr 3
Africa,Tunisia,6934,Sebkhet Halk el Menzel,Sebkhet Halk el Menzel,TN017,,1000,2,10,36,10.5,Y,Y,N,N,Y,N,N,2009,not assessed,0,Population,very unfavourable,0,low,1,N,Y,good,Y,"-, -",,,,25934,confirmed,2001,,A4i,6863,confirmed,2010,,Irr 3
Africa,Tunisia,6937,Sebkhet Kelbia,Sebkhet Kelbia,TN020,,13000,3,65,35.83333333,10.33333333,Y,Y,N,N,Y,Y,Y,2001,very high,-3,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,"Up to 40,000 waterbirds have been recorded at the site in 2001.",,25937,confirmed,2001,,"A1, A3, A4i, A4iii",6864,confirmed,2010,,"Vul, Irr 3, 5"
Africa,Tunisia,6937,Sebkhet Kelbia,Sebkhet Kelbia,TN020,,13000,3,65,35.83333333,10.33333333,Y,Y,N,N,Y,Y,Y,2009,very high,-3,Population,very unfavourable,0,medium,2,N,N,medium,Y,"-, -",,,,25937,confirmed,2001,,"A1, A3, A4i, A4iii",6864,confirmed,2010,,"Vul, Irr 3, 5"
Africa,Tunisia,6956,Sebkhet Nouaïel,Sebkhet Nouaïel,TN039,,200,50,100,33.48333333,8.866666667,Y,N,N,N,Y,N,N,2001,medium,-1,Population,favourable,3,negligible,0,N,Y,good,Y,"Mwangi, Kiragu",,,,25956,confirmed,2001,,"A1, A4i",0,-,,,
Africa,Tunisia,6956,Sebkhet Nouaïel,Sebkhet Nouaïel,TN039,,200,50,100,33.48333333,8.866666667,Y,N,N,N,Y,N,N,2009,medium,-1,unset,not assessed,5,medium,2,N,Y,medium,Y,"-, -",,,,25956,confirmed,2001,,"A1, A4i",0,-,,,
